,concept,,,Displacement is the distance moved in a specific direction.,F5C8_CON_01,Displacement
,concept,,,Velocity is the rate of change of displacement with respect to time.,F5C8_CON_02,Velocity
,concept,,,Acceleration is the rate of change of velocity with respect to time.,F5C8_CON_03,Acceleration
,concept,,,Instantaneous quantities represent the values at a particular instant.,F5C8_CON_04,Instantaneous Quantities
,concept,,,Distance is total length of path travelled regardless of direction.,F5C8_CON_05,Distance
,concept,,,Relationship among s(t), v(t), a(t): v=ds/dt and a=dv/dt.,F5C8_CON_06,Differentiation Relations
,concept,,,Integration reverses differentiation: s=∫v dt and v=∫a dt.,F5C8_CON_07,Integration Relations
,concept,,,Graphical interpretation of displacement, velocity, and acceleration functions.,F5C8_CON_08,Graphical Interpretation
,concept,,,Solving motion problems using calculus methods.,F5C8_CON_09,Kinematics Problem Solving
,concept,,,Applications in physics, engineering, and daily motion analysis.,F5C8_CON_10,Applications
,concept,,,EN keywords (Kinematics of Linear Motion): displacement; velocity; acceleration; distance; initial velocity; uniform velocity; maximum velocity; minimum velocity; uniform acceleration; positive velocity; negative velocity; zero velocity; positive displacement; negative displacement; zero displacement.  MS keywords: sesaran; halaju; pecutan; jarak; halaju awal; halaju malar; halaju maksimum; halaju minimum; pecutan malar; halaju positif; halaju negatif; halaju sifar; sesaran positif; sesaran negatif; sesaran sifar.,F5C8_KW,Kinematics Chapter Keywords
,concept,,,Notes: This node stores textbook "Key words" for F5C8. Use it as a chapter-level keyword source for tagging/IR. Future chapters can add similar *_KW nodes.,F5C8_KW_NOTE,Kinematics Chapter Keywords (Note)
,concept,,,EN keywords (Linear Programming): mathematical model; constraint; objective function; feasible region; optimisation.  MS keywords: model matematik; kekangan; fungsi objektif; rantau tersaur; pengoptimuman.,F5C7_KW,Linear Programming Chapter Keywords
,concept,,,Notes: This node stores textbook "Key words" for F5C7. Use it as a chapter-level keyword source for tagging/IR. Future chapters can add similar *_KW nodes.,F5C7_KW_NOTE,Linear Programming Chapter Keywords (Note)
,concept,,,EN keywords (Trigonometric Functions): degree; radian; trigonometric ratio; quadrant; basic identities; complementary angle formula; addition angle formula; double angle formula.  MS keywords: darjah; radian; nisbah trigonometri; sukuan; identiti asas; rumus sudut pelengkap; rumus sudut majmuk; rumus sudut berganda.,F5C6_KW,Trigonometric Functions Chapter Keywords
,concept,,,Notes: This node stores textbook "Key words" for F5C6. Use it as a chapter-level keyword source for tagging/IR. Future chapters can add similar *_KW nodes.,F5C6_KW_NOTE,Trigonometric Functions Chapter Keywords (Note)
 ,concept,,,EN keywords (Permutation & Combination): product rule; permutations; factorial; arrangement; order; combinations; identical object.  MS keywords: petua pendaraban; pilih atur; faktorial; susunan; tertib; gabungan; objek secaman.,F5C4_KW,Permutation & Combination Chapter Keywords
 ,concept,,,Notes: This node stores textbook "Key words" for F5C4. Use it as a chapter-level keyword source for tagging/IR. Future chapters can add similar *_KW nodes.,F5C4_KW_NOTE,Permutation & Combination Chapter Keywords (Note)
 ,concept,,,EN keywords (Probability Distributions): random variable; discrete random variable; continuous random variable; binomial distribution; normal distribution; mean; variance; standard deviation.  MS keywords: pemboleh ubah rawak; pemboleh ubah rawak diskret; pemboleh ubah rawak selanjar; taburan binomial; taburan normal; min; varians; sisihan piawai.,F5C5_KW,Probability Distributions Chapter Keywords
 ,concept,,,Notes: This node stores textbook "Key words" for F5C5. Use it as a chapter-level keyword source for tagging/IR. Future chapters can add similar *_KW nodes.,F5C5_KW_NOTE,Probability Distributions Chapter Keywords (Note)
 ,concept,,,EN keywords (Circular Measure): radian; degree; centre of circle; radius; segment; sector; perimeter; arc length; area of sector.  MS keywords: radian; darjah; pusat bulatan; jejari; tembereng; sektor; perimeter; panjang lengkok; luas sektor.,F5C1_KW,Circular Measure Chapter Keywords
 ,concept,,,Notes: This node stores textbook "Key words" for F5C1. Use it as a chapter-level keyword source for tagging/IR. Future chapters can add similar *_KW nodes.,F5C1_KW_NOTE,Circular Measure Chapter Keywords (Note)
 ,concept,,,EN keywords (Differentiation): limit; first derivative; gradient of tangent; second derivative; equation of tangent; equation of normal; turning point; rate of change; approximation; stationary point; point of inflection.  MS keywords: had; terbitan pertama; kecerunan tangen; terbitan kedua; persamaan tangen; persamaan normal; titik pusingan; kadar perubahan; penghampiran; titik pegun; titik lengkok balas.,F5C2_KW,Differentiation Chapter Keywords
 ,concept,,,Notes: This node stores textbook "Key words" for F5C2. Use it as a chapter-level keyword source for tagging/IR. Future chapters can add similar *_KW nodes.,F5C2_KW_NOTE,Differentiation Chapter Keywords (Note)
 ,concept,,,EN keywords (Integration): differentiation; integration; gradient function; equation of curve; indefinite integral; definite integral; integration by substitution; region; volume of revolution.  MS keywords: pembezaan; pengamiran; fungsi kecerunan; persamaan lengkung; kamiran tak tentu; kamiran tentu; pengamiran melalui penggantian; rantau; isi padu kisaran.,F5C3_KW,Integration Chapter Keywords
 ,concept,,,Notes: This node stores textbook "Key words" for F5C3. Use it as a chapter-level keyword source for tagging/IR. Future chapters can add similar *_KW nodes.,F5C3_KW_NOTE,Integration Chapter Keywords (Note)
 ,concept,,,EN keywords (Functions): function notation; undefined function; absolute value function; vertical line test; arrow diagram; object; image; domain; codomain; range; discrete function; continuous function; composite function; inverse function; horizontal line test.  MS keywords: tatatanda fungsi; fungsi tidak tertakrif; fungsi nilai mutlak; ujian garis mencancang; gambar rajah anak panah; objek; imej; domain; kodomain; julat; fungsi diskret; fungsi selanjar; fungsi gubahan; fungsi songsang; ujian garis mengufuk.,F4C1_KW,Functions Chapter Keywords
 ,concept,,,Notes: This node stores textbook "Key words" for F4C1. Use it as a chapter-level keyword source for tagging/IR. Future chapters can add similar *_KW nodes.,F4C1_KW_NOTE,Functions Chapter Keywords (Note)
 ,concept,,,EN keywords (Quadratic Functions & Equations): completing the square; root; general form; quadratic inequality; number line; discriminant; real root; imaginary root; vertex form; axis of symmetry; maximum value; minimum value.  MS keywords: penyempurnaan kuasa dua; punca; bentuk am; ketaksamaan kuadratik; garis nombor; pembezaan; punca nyata; punca khayalan; bentuk verteks; paksi simetri; nilai maksimum; nilai minimum.,F4C2_KW,Quadratic Functions Chapter Keywords
 ,concept,,,Notes: This node stores textbook "Key words" for F4C2. Use it as a chapter-level keyword source for tagging/IR. Future chapters can add similar *_KW nodes.,F4C2_KW_NOTE,Quadratic Functions Chapter Keywords (Note)
 ,concept,,,EN keywords (Systems of Equations): system of equations; variable; linear equation; non-linear equation; elimination method; substitution method; graphical method.  MS keywords: sistem persamaan; pemboleh ubah; persamaan linear; persamaan tak linear; kaedah penghapusan; kaedah penggantian; perwakilan graf.,F4C3_KW,Systems of Equations Chapter Keywords
 ,concept,,,Notes: This node stores textbook "Key words" for F4C3. Use it as a chapter-level keyword source for tagging/IR. Future chapters can add similar *_KW nodes.,F4C3_KW_NOTE,Systems of Equations Chapter Keywords (Note)
 ,concept,,,EN keywords (Coordinate Geometry): divisor of line segment; parallel straight lines; perpendicular straight lines; gradient; area of polygon; equation of a locus.  MS keywords: pembahagi tembereng garis; garis lurus selari; garis lurus serenjang; kecerunan; luas poligon; persamaan lokus.,F4C7_KW,Coordinate Geometry Chapter Keywords
 ,concept,,,Notes: This node stores textbook "Key words" for F4C7. Use it as a chapter-level keyword source for tagging/IR. Future chapters can add similar *_KW nodes.,F4C7_KW_NOTE,Coordinate Geometry Chapter Keywords (Note)
 ,concept,,,EN keywords (Vectors): vector; magnitude; direction; directed line segment; zero vector; negative vector; collinear; resultant vector; position vector; triangle law; parallelogram law; polygon law.  MS keywords: vektor; magnitud; arah; tembereng garis berarah; vektor sifar; vektor negatif; segaris; vektor paduan; vektor kedudukan; hukum segi tiga; hukum segi empat selari; hukum poligon.,F4C8_KW,Vectors Chapter Keywords
 ,concept,,,Notes: This node stores textbook "Key words" for F4C8. Use it as a chapter-level keyword source for tagging/IR. Future chapters can add similar *_KW nodes.,F4C8_KW_NOTE,Vectors Chapter Keywords (Note)
 ,concept,,,EN keywords (Solution of Triangles): acute angle; obtuse angle; sine rule; cosine rule; ambiguous case; included angle; non‑included angle; three dimension.  MS keywords: sudut tirus; sudut cakah; petua sinus; petua kosinus; kes berambiguiti; sudut kandung; sudut bukan kandung; tiga matra.,F4C9_KW,Solution of Triangles Chapter Keywords
 ,concept,,,Notes: This node stores textbook "Key words" for F4C9. Use it as a chapter-level keyword source for tagging/IR. Future chapters can add similar *_KW nodes.,F4C9_KW_NOTE,Solution of Triangles Chapter Keywords (Note)
 ,concept,,,EN keywords (Index Number): index number; price index; quantity at base time; quantity at specific time; composite index; weightage.  MS keywords: nombor indeks; indeks harga; kuantiti pada masa asas; kuantiti pada masa tertentu; indeks gubahan; pemberat.,F4C10_KW,Index Numbers Chapter Keywords
 ,concept,,,Notes: This node stores textbook "Key words" for F4C10. Use it as a chapter-level keyword source for tagging/IR. Future chapters can add similar *_KW nodes.,F4C10_KW_NOTE,Index Numbers Chapter Keywords (Note)
